SMILES
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)NC(=O)NCC
COC(CC[C@@H]1CC(=O)CC1(C)C)OC
CCCCC[C@@H]1C(=O)CC[C@@H]1CC(=O)O
O=CCC[C@@H]1CCCC1=O
CC[C@H]1C(=O)C[C@@H](C(=O)O)[C@H]1C(=O)O
CCCCC[C@H](O)/C=C/[C@H]1CCC(=O)[C@@H]1CCCCCCC(=O)OC(CO[N+](=O)[O-])CO[N+](=O)[O-]
COC(=O)[C@]1(C)CCCC1=O
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CSCCSCC(=O)O
CCCCC(C)(C)[C@@H](O)/C=C\[C@@H]1[C@@H](C/C=C/CCCC(=O)O)C(=O)C[C@@H]1O
O=C1CCC[C@H]1[C@@H](C[N+](=O)[O-])C(F)(F)F
COC(=O)CC/C=C\CC[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/C[C@@](C)(O)/C=C/C=C(C)C
O=C1[C@@H](CO)[C@@H](CO)[C@H](CO)[C@H]1CO
O=C(O)CCC(=O)CC[C@H]1C(=O)C[C@@H](O)[C@@H]1CCC(=O)O
CCCCC[C@@H](O)/C=C/[C@@H]1[C@H](O)CC(=O)[C@@H]1C/C=C/CCCC(=O)O
CCCCCC(=O)CC[C@H]1[C@H](O)CC(=O)[C@@H]1CCC(=O)O
CCCCCC[C@H]1C(=O)CC[C@H]1CC(=O)OC
CCCCC[C@H](O)/C=C/C1CCC(=O)C1CCCCCCC(=O)O
N#CC(C#N)C(C#N)(C#N)[C@H]1CCCC1=O
CCCCC[C@H](O)/C=C/[C@H]1C(SCC(=O)O)CC(=O)[C@@H]1C/C=C\CCCC(=O)OC
C[C@@H]1CC(C)(C)CC1=O
COC(=O)[C@@H]1C[C@H](C(C)C)CC1=O
CCCC[C@@H](C)C[C@@H](O)/C=C/[C@@H]1[C@@H](O)CC(=O)[C@H]1CCCC/C=C/C(=O)O
COC(=O)[C@@]1(C)CC(=O)[C@H](C)C1
CCOC(=O)[C@@]1(C)CC[C@@H](C)C1=O
N[C@H]1CCCC1=O
CCCCCC(=O)/C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C/CCCC(=O)O
CCCCC[C@H](O)/C=C/[C@H]1C(SCC(C)O)CC(=O)[C@@H]1C/C=C\CCCC(=O)OC
CCCCC[C@@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O
CC[C@H]1CCC(=O)C1
COC(=O)C(=O)[C@@H]1CCCC1=O
CC(C)(C)OC(=O)[C@@H]1CCC(=O)C1
C=C(C)C[C@H]1CC[C@H](C(=O)OCC)C1=O
CCCCC[C@H](O)CC[C@H]1CCC(=O)[C@@H]1CCCCCCC(=O)O
CCCCC[C@H](O)/C=C/[C@H]1C(=O)C[C@H](O)[C@H]1C/C=C/CCCC(=O)O
NC(=O)[C@@H]1CCCC1=O
CCCCC[C@@H]1CCCC1=O
CCOC(=O)CCCCC[C@@H]1CCCC1=O
CCCCC[C@@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCC(=O)O
CC(C)(C)OC(=O)NC[C@@H]1CCC(=O)C1
CCCC[C@@](C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC
CCOC(=O)[C@@H]1CC(=O)C[C@H]1C(=O)OCC
C=CC(O)(C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)OC)CCCC
C=CC[C@H]1CCC(=O)C1
CCOC(=O)[C@H]1C(=O)CC[C@@H]1C
CCCCC[C@H](O)CC[C@@H]1[C@H](O)CC(=O)[C@H]1CCCCCCC(=O)O
CCCCCCC[C@H]1CCCC1=O
CC/C=C/C[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O
CC(=O)CC/C=C(/C)C[C@@H]1CC(C)(C)CC1=O
CC(=O)C[C@H]1CC[C@H](C)C1=O
CCCC[C@](C)(O)C/C=C/[C@@H]1[C@@H](CCCCCCC(=O)O)C(=O)C[C@@H]1O
CCCCC[C@H](O)/C=C/[C@H]1CCC(=O)[C@@H]1CCCCCCC(=O)N[C@@H](C(=O)O)[C@@H](C)CC
CN(C)C[C@H]1CC[C@H](CN(C)C)C1=O
CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCC#CCCC(=O)OC
CCCCC[C@H](O)/C=C/[C@H]1CCC(=O)[C@@H]1CCCCCCC(=O)OC
CC(C)=CCC/C(C)=C/C[C@H]1CCCC1=O
CCCCC[C@H](O)/C=C/[C@@H]1[C@H](O)CC(=O)[C@@H]1C/C=C/CCCC(=O)O
C/C=C/C=C/[C@](C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CC/C=C\CCC(=O)OC
CCCCC(C)(OC)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC
C=C/C=C/[C@](C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CC/C=C\CCC(=O)OC
CO[C@@H]1CCCC1=O
C[C@@H]1C(=O)CC[C@H]1CC(=O)O
CCOC(=O)CC[C@@H]1CC[C@H](C(=O)OCC)C1=O
CCCCC[C@H](O)/C=C/[C@H]1CCC(=O)[C@@H]1CCCCCCC(=O)N[C@@H](CC(=O)O)C(=O)O
C/C=C\C[C@H]1CC(=O)C[C@@H]1CC(=O)OC
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@H]1C/C=C/CCCC(=O)O
CCCCC[C@@H](O)/C=C/[C@H]1CCC(=O)[C@@H]1CCCCCCC(=O)N[C@@H](CO)C(=O)OC
CCCCC[C@H](O)/C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C/CCCC(=O)O
CCCCCCC[C@H](O)/C=C/C1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O
CC/C=C/CC[C@H]1CCCC1=O
CCCCC[C@H](O)/C=C/[C@H]1C(SCC(O)CO)CC(=O)[C@@H]1C/C=C\CCCC(=O)OC
CCCCC(C)(C)[C@H](O)/C=C/[C@@H]1[C@H](O)CC(=O)[C@@H]1C/C=C/CCCC(=O)O
CC(C)(C)C(=O)[C@H]1CCCC1=O
O=C1CCC[C@H]1CCF
C[C@@H](O)CCC[C@@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O
CCCCC(F)(F)[C@H](O)CC[C@H]1C(=O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O
CC/C=C/C[C@H](O)/C=C/[C@@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O
CCCCNC(=O)[C@@H](NC(=O)[C@@H]1CC(=O)C[C@H]1[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(C)=O)C(C)C
CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O
CC/C=C\CC1C(=O)CCC1CC(=O)OC
CCCCC[C@H](O)/C=C/[C@H]1CCC(=O)[C@@H]1CCCCCCC(=O)N[C@H](C(=O)O)[C@@H](C)CC
CCOC(=O)[C@]1(C/C=C(\C)Cl)CCCC1=O
CC/C=C\C[C@H](O)/C=C/[C@H]1C(=O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O
CCOC(=O)CCCCC[C@H]1CCCC1=O
CC/C=C/C[C@H](O)/C=C/[C@@H]1[C@H](O)CC(=O)[C@@H]1C/C=C/CCCC(=O)O
O=C(O)[C@H]1CCC(=O)C1
CCCCC[C@@H](O)/C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C/CCCC(=O)O
CCCCC[C@@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@H]1CCCCCCC(=O)O
CCCCC(C)(C)[C@@H](O)/C=C\[C@@H]1[C@@H](C/C=C\CCCC(=O)O)C(=O)C[C@@H]1O
CCCCNC(=O)[C@H]1CCCC1=O
CCCCC[C@@H](O)/C=C/C1CCC(=O)[C@@H]1CCCCSCC(=O)O
CC[C@]1(C)CCCC1=O
CCCCC[C@@H](O)/C=C/[C@H]1CCC(=O)[C@@H]1CCCCCCC(=O)NCC(=O)OCC
CCCCOC(=O)[C@@H]1CCCC1=O
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C/CCCC(=O)OC
C[C@H]1C[C@](C)(NC(=O)OC(C)(C)C)CC1=O
COC(=O)[C@@H]1CC[C@H](C)C1=O
CCCCCC[C@](C)(O)/C=C/[C@@H]1[C@@H](CCCCCCC(=O)O)C(=O)C[C@@H]1O
C[C@H]1C[C@](C)(C(=O)O)CC1=O
N#CC[C@H]1CCCC1=O
CCCCC(C)(C)[C@H](O)/C=C/C1CCC(=O)[C@@H]1CCCCSCC(=O)O
CCCCC(C)(C)[C@H](O)/C=C/C1C(=O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O
CCCCC[C@H](O)CC[C@@H]1[C@@H](O)CC(=O)[C@H]1CCCCCCC(=O)O
CCCCCC(=O)CC[C@H]1C(=O)C[C@H](O)[C@@H]1C/C=C/CCCC(=O)O
NC[C@H]1CCCC1=O
C[C@@H](O)CCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O
C[C@@H]1CC(=O)C[C@H]1C
CCCCC(C)(C)[C@H](O)C=C[C@@H]1[C@H](CC=CCCCC(=O)O)C(=O)C[C@H]1O
CCCCC(F)(F)C(=O)CC[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O
CCOC(=O)[C@]1(CC#N)CCCC1=O
CCCCC(CC)[C@H](O)/C=C/C1CCC(=O)[C@@H]1CCCCCCC(=O)O
CCCCCC[C@H](O)/C=C/C1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O
O=C(O)[C@@H]1CC(=O)C[C@@H]1C(=O)O
CCOC(=O)CC(=O)C[C@H]1CC[C@H](C)C1=O
CN(C)C[C@@H]1CCCC1=O
CON(C)C(=O)[C@@H]1CCC(=O)C1
CC(=O)C1CCCC1=O
CCCCC[C@H](O)/C=C/[C@H]1CCC(=O)[C@@H]1CCCCCCC(=O)O
CCCC[C@H](C)C[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CC(=O)CCCCC(=O)OC
CCOC(=O)[C@@H]1CC(=O)C[C@@H]1C(=O)OCC
C[C@H]1C[C@@](C)(C(=O)O)CC1=O
CC(=O)CC[C@H]1CCC(=O)C1
CCOC(=O)[C@@H]1CCCC1=O
CCCCC[C@H](O)/C=C/[C@H]1[C@@H](O)CC(=O)[C@H]1CC(=O)CCCCC(=O)O
CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)OC
C=C(C)C[C@H]1CC[C@@](C)(C(=O)OCC)C1=O
O=C(O)CCC/C=C\C[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C\[C@@H](O)CCCCCO
CCCCC[C@@H](O)/C=C/[C@H]1CCC(=O)[C@H]1CCCCCCC(=O)O
CCCCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O
CC/C=C/C[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O
CCOC(=O)CCC1(C(=O)OC)CCCC1=O
CCCCC[C@](C)(O)/C=C\[C@H]1C(=O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O
O=C(O)CCS[C@@H]1CCCC1=O
CCCCC[C@@H]1C(=O)CC[C@@H]1C(C(=O)OC)C(=O)OC
CON(C)C(=O)[C@H]1CCC(=O)C1
CCOC(=O)/C=C(/C)C[C@@]1(C(=O)OCC)CCCC1=O
CCOC(=O)CC[C@@H]1CC[C@@H](C(=O)OCC)C1=O
C[C@@H](O)CCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O
CCCC[C@](C)(O)C/C=C\[C@@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O
CCCCC(C)[C@H](O)/C=C/C1CCC(=O)[C@@H]1CCCCCCC(=O)OCC
C[C@@H]1CC(=O)[C@@H](CC(=O)O)[C@H]1C[N+](=O)[O-]
CCOC(=O)[C@@H]1CCC(=O)[C@@H]1C#N
C=CCOC(=O)[C@H]1CCCC1=O
CCCCC[C@@H](O)/C=C/[C@H]1CCC(=O)[C@H]1C/C=C\CCCC(=O)O
O=C(O)CCC/C=C/C[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C\[C@@H](O)CCCCCO
CCOC(=O)C1(C/C=C(/C)Cl)CCCC1=O
COC(=O)[C@H]1CC[C@H](C)C1=O
C[C@]1(CO)CCCC1=O
CCCCC[C@H](O)/C=C/[C@H]1CCC(=O)[C@@H]1CCCCCCC(=O)NCCCC(=O)O
CN(C)C(=O)C[C@H]1CCCC1=O
O=C1CCC[C@H]1CCCF
CCOC(=O)C1CCC(=O)C1
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)NC(CO)CO
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCC(=O)O
CCCCCC(=O)CC[C@H]1[C@@H](O)CC(=O)[C@H]1C/C=C\CCCC(=O)O
CCCCC[C@@H](O)/C=C/[C@@H]1[C@@H](CCCCCCC(=O)O)C(=O)C[C@@H]1O
CCCCC(O)(CC)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC
CCOC(=O)[C@@H]1CCC(=O)[C@H]1C#N
CCOC(=O)[C@@H]1CC(C)(C)CC1=O
CCCCC[C@@H](O)CC[C@H]1[C@H](O)CC(=O)[C@H]1CCCCCCC(=O)O
CCCCC[C@H](O)/C=C/C1C(=O)CC[C@@H]1C/C=C\CCCC(=O)O
CCCCCC(=O)/C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1SCCCSCC(=O)O
C[N+](C)(C)CC1CCC(C[N+](C)(C)C)C1=O.[I-].[I-]
CC/C=C\C[C@@H]1C(=O)CC[C@H]1CC(=O)OC
CC(C)(C)OC(=O)N[C@H]1CCCC1=O
COC(=O)N[C@H]1CCC(=O)C1
CCOC(=O)C(=O)[C@@H]1C(=O)C(C)(C)C[C@@H]1C
CC(C)CC[C@H]1CCCC1=O
CCOC(=O)C[C@H](C)[C@]1(C(=O)OC)CCCC1=O
CC(=O)CC[C@@H]1CC(=O)C(C)(C)C1
CC(C)(C)OC(=O)NC[C@H]1CCC(=O)C1
CCCCC[C@H](O)/C=C/[C@H]1CCC(=O)[C@H]1CCCCCCC(=O)O
CCCCC[C@H]1C(=O)CC[C@H]1CC(=O)OCCC
CCCCC[C@H](O)/C=C/[C@H]1C(=O)C[C@H](O)[C@@H]1CCCCCCCO
CCCCC(C)(C)[C@@H](O)/C=C/C1CCC(=O)[C@@H]1CCCCSCC(=O)O
CCCCC[C@H](O)/C=C/C1CCC(=O)[C@@H]1CCCCCSCC(=O)O
COC(=O)[C@@H]1CC(C)(C)CC1=O
O=C([C@H]1CCCC1=O)C(F)(F)Cl
CCCC(=O)[C@@H]1CCCC1=O
CC(=O)CC[C@@H]1CCC(=O)C1
CCOC(=O)/C=C(\C)C[C@]1(C(=O)OCC)CCCC1=O
O=C1CCC[C@H]1O
CCCCC[C@H]1CCC(=O)[C@@H]1CC(=O)O
CCCCC[C@H](O)/C=C\[C@H]1[C@H](O)CC(=O)[C@H]1C/C=C/CCCC(=O)O
COC(=O)[C@@H]1C(=O)CC[C@@H]1C(C)C
CCCCC[C@@H](O)/C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O
CC(C)(C)OC(=O)N[C@@]1(C)CCC(=O)C1
C[C@@H]1CC(=O)[C@@H](CC(=O)O)[C@@H]1C[N+](=O)[O-]
CC1(C)C(=O)CC[C@H]1CC(=O)O
CCOC(=O)[C@]1(C(C)C)CCCC1=O
CCOC(=O)CC(=O)C[C@@H]1CC[C@H](C)C1=O
CC/C=C\CC[C@H]1CCCC1=O
CCOC(=O)[C@@]1(C)CC[C@H](C(=O)OC)C1=O
CCCCC[C@H](O)/C=C/[C@H]1CCC(=O)[C@@H]1CCCCCCC(=O)N[C@@H](C(=O)O)C(C)C
CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CC/C=C/CCC(=O)OC
CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CC/C=C\CCC(=O)OC
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCCCC(=O)O
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1SCCCOCC(=O)O
CCCCC(C)[C@H](O)/C=C/C1CCC(=O)[C@@H]1CCCCCCC(=O)O
CCCCC[C@@H](O)/C=C/[C@H]1C(=O)C[C@@H](O)[C@H]1C/C=C\CCCC(=O)O
CC(C)(C)OC(=O)N[C@@H]1CCCC1=O
CCOC(=O)[C@@]1(C(C)C)CCCC1=O
O=C(N[C@@H]1CCCC1=O)C(F)(F)F
CCOC(=O)[C@H]1CCCC1=O
CCCC[C@H](C)C[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1SCCCCCC(=O)O
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)OC[C@H](O)CO
COC(=O)C[C@@H]1CCC(=O)C1
CCCCC[C@@H](O)/C=C/[C@H]1[C@@H](SCCO)CC(=O)[C@@H]1C/C=C\CCCC(=O)OC
CC1(C)CCC(=O)C1
COC(=O)[C@@H]1CCC(=O)C1
CC/C=C/C[C@]1(O)C(=O)CC[C@@H]1CC(=O)N[C@H](C(=O)O)[C@@H](C)CC
C=C(C)C[C@]1(C(=O)OCC)CC[C@@H](C)C1=O
C=C(C)C[C@@]1(C(=O)OCC)CC[C@@H](C)C1=O
CCOC(=O)CC[C@@]1(C(=O)OC)CCCC1=O
COC(CC[C@H]1CC(=O)CC1(C)C)OC
CCC[C@@]1(C(=O)OCC)CCCC1=O
CCOC(=O)C[C@@H](C)[C@@]1(C(=O)OC)CCCC1=O
C=CC[C@H]1CC[C@](CC=C)(C(=O)OCC)C1=O
CC[C@]1(C(=O)OC)CCC(=O)C1
CCCCC[C@H]1C(=O)CC[C@@H]1CC(=O)OC
COCC[C@@H]1CCCC1=O
COC(=O)[C@@H]1CCC(=O)C1(C)C
O=C1[C@H](C(O)(C(F)(F)F)C(F)(F)F)CC[C@H]1C(O)(C(F)(F)F)C(F)(F)F
CCCCC[C@H](O)/C=C/[C@H]1CCC(=O)[C@@H]1CCCCCCC(=O)N[C@H](C(=O)O)[C@H](C)CC
CCCCC[C@H](O)/C=C/C1C(=O)CC(O)[C@@H]1C/C=C\CCCC(=O)O
C[C@@H]1C[C@@](C)(C=O)CC1=O
C[C@@]1(C(=O)O)CCC(=O)C1
CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(C)=O)C(=O)N[C@@H](CC(C)C)[C@@H](O)[C@@H]1CC(=O)C[C@H]1C(=O)N[C@@H](C)C(=O)O
O=C1CC[C@@H](C[N+](=O)[O-])C1
CC(C)CC[C@@H]1CCC(=O)C1
CCCCC[C@@H](O)/C=C/[C@H]1C(=O)C[C@@H](O)[C@H]1C/C=C\CCCC(=O)NCCO
CCCCC(CC)[C@@H](O)/C=C/C1CCC(=O)[C@@H]1CCCCCCC(=O)O
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC
COC(=O)C[C@H]1CCC(=O)[C@@H]1C
CC(C)(C)[C@H]1CCC(=O)C1
CCCC[C@H](C)C[C@H](O)/C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CC(=O)CCCCC(=O)OC
CCOC(=O)[C@@H]1CC[C@H](C)C1=O
CCCCC(C)(C)[C@@H](O)/C=C/[C@H]1CCC(=O)[C@@H]1C/C=C\CCCC(=O)O
C[C@@H](O)CCC[C@H](O)/C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C/CCCC(=O)O
CCCCCC[C@H]1CCCC1=O
CCCCC[C@H](O)/C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CC(=O)CCCCC(=O)O
CCCCC[C@](C)(O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O
CCCCC[C@H](O)/C=C/C1CCC(=O)[C@@H]1CCCCCCC(=O)O
CCCCC(C)(C)[C@H](O)/C=C/[C@H]1C(=O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O
CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](CCCCCCCO)C(=O)C[C@@H]1O
CCCCCC(=O)CC[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC
O=C1CCCC1NC(=O)C(F)(F)F
CC/C=C/C[C@@H]1C(=O)CC[C@@H]1CC(=O)O
C[C@@H]1C[C@](C)(C=O)CC1=O
CCCC[C@](C)(O)C/C=C/[C@@H]1[C@@H](CCCCCCC(=O)OC)C(=O)C[C@@H]1O
CCCCC[C@H](O)/C=C/[C@H]1CCC(=O)[C@@H]1CCCCCCC(N)=O
CCOC(=O)[C@H]1CC[C@H](C)C1=O
O=C1CCCC1C(O)(C(F)(F)F)C(F)(F)F
C[C@H]1CC(C)(C)CC1=O
CCCCC[C@H](O)/C=C\[C@H]1CCC(=O)[C@@H]1CCCCCCC(=O)O
CCOC(=O)CC[C@H]1CC[C@@H](C(=O)OCC)C1=O
CC(C)C[C@@H]1CCC(=O)C1
CCCCCC[C@@H]1C(=O)CC[C@@H]1CC(=O)OC
CCCCC[C@@](C)(O)/C=C/[C@H]1C(=O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O
CC(C)(C)[C@H]1CCCC1=O
CCCC[C@H](C)C[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)O
CCCCC[C@H](O)/C=C/[C@H]1[C@H](OCCO)CC(=O)[C@@H]1C/C=C\CCCC(=O)OC
CCCCC[C@@]1(C)CCC(C)(C)C1=O
CCCCNC(=O)[C@@H]1CCCC1=O
CC(C)(C)OC(=O)N[C@]1(C)CCC(=O)C1
CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CC/C=C(/F)CCC(=O)OC
COC[C@H]1CCCC1=O
CC(C)=CCC/C(C)=C\CC/C(C)=C/[C@@H]1CCC(=O)C1(C)C
CC/C=C\C[C@@H]1C(=O)CC[C@H]1CC(=O)O
CC/C=C/C[C@H](O)/C=C\[C@@H]1[C@H](O)CC(=O)[C@@H]1C/C=C/CCCC(=O)O
C[C@H]1C(=O)CC[C@@H]1CC(=O)O
C=C(C)C[C@@]1(C(=O)OCC)CC[C@H](C)C1=O
CCCC[C@](C)(O)C/C=C/[C@@H]1[C@H](O)CC(=O)[C@H]1CCCCCCC(=O)O
O=C1CC[C@@H](C(F)(F)F)C1
CCCCC(C)(C)[C@H](O)/C=C/[C@@H]1[C@@H](CCCCCCC(=O)O)C(=O)C[C@@H]1O
CCCCC[C@H](O)/C=C/C1C(=O)C[C@H](O)[C@@H]1CCCCCCC(=O)O
C[N+](C)(C)C[C@@H]1CC[C@@H](C[N+](C)(C)C)C1=O
CCN(CC)C[C@H]1CCCC1=O
CCCCCCCC[C@@H]1CCCC1=O
C[N+](C)(C)C[C@H]1CC[C@H](C[N+](C)(C)C)C1=O
CCOC(=O)CCC[C@H]1CCCC1=O
CC(C)[C@H]1CC[C@](C)(CO)C1=O
COC(=O)C(C(=O)OC)[C@H]1CCC(=O)C1
C[C@H]1C[C@](C)(C=O)CC1=O
CCCCC[C@@](C)(O)/C=C\[C@H]1C(=O)C[C@H](O)[C@@H]1C/C=C/CCCC(=O)O
CCCCCCCCCC(=O)CC(=O)N[C@H]1CCCC1=O
CCCCC[C@H](O)/C=C/C1CCC(=O)[C@@H]1CCCSCC(=O)O
CCCCC[C@H](O)/C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCCO
CN(C)C[C@H]1CCCC1=O
CCCCCC(C)(O)CC[C@H]1CCC(=O)[C@@H]1CCCCCCC(=O)O
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@H]1C/C=C\CCCC(=O)OC(C)C
CCCCC[C@@](C)(O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C/CCCC(=O)O
