SMILES
Cc1cc2nc(CO)[nH]c2cc1C
CC(C)N(C(=O)c1ccc2nc(Cl)n(C)c2c1)C(C)C
CC(=O)Nc1ccc2[nH]c(C)nc2c1[N+](=O)[O-]
Cn1cnc2cccc(N)c21
OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)c1nc2ccccc2[nH]1
C[C@@H](NCCN(C)C)c1nc2ccccc2n1C
N#CCCCc1nc2cc(Cl)c(Cl)cc2[nH]1
CCCn1c2ccc(N)cc2nc1[C@H](C)O
Cc1nc2ccc(CCN)cc2[nH]1
O=C(O)CCc1nc2c(cccc2Br)[nH]1
FC(F)(F)c1nc2cc(Br)ccc2[nH]1
C=CCSc1nc2cc([N+](=O)[O-])ccc2n1CC=C
CN(C)c1nc2c(Br)c(Br)c(Br)c(Br)c2n1CC(=O)O
CCOC(=O)C(=O)n1cnc2ccccc21
CN(CCc1nc2ccc(F)cc2[nH]1)C(=O)NCCCCCO
CCCS(=O)(=O)N(C)CCc1nc2cccc(C)c2[nH]1
O[C@@H](Cn1cnc2ccccc21)C(F)(F)F
C=CCOc1ccc2[nH]c(NC(=O)OC)nc2c1
CN(C)CC(C)(C)Cn1c(CC(C)(C)C)nc2cc(/C=C/C(=O)NO)ccc21
CCCCCCCCCCCCn1cnc2ccccc21
COC(=O)Cn1c(C)nc2ccccc21
CCOc1ccc2nc(SCC(=O)OC)[nH]c2c1
CCCCn1cnc2cc(C(=O)O)ccc21
Cc1ccc2nc(CCO)[nH]c2c1
CCCNCc1nc2ccc(Cl)cc2[nH]1
Cc1nc2cc(C)c(N)cc2n1C(C)C
Fc1cc2[nH]c(C(F)(F)F)nc2cc1Br
CCCc1nc2ccccc2n1C(=O)CCC(=O)O
CC(C)[C@H](NC(=O)CCN)c1nc2ccccc2[nH]1
C=C(C)CNC(=S)n1cnc2ccccc21
CCCn1c2cc(Cl)ccc2nc1[C@H](O)CC(=O)O
CCCNC(=O)c1cc2nc(C(=O)O)n(CCC)c2cc1Cl
Fc1cc(Cl)cc2[nH]cnc21
CCCCCn1c2ccccc2nc1[C@H](O)CCC
COc1ccc2[nH]c(CCC(=O)O)nc2c1
CNCc1nc2cc(C)c(C)cc2[nH]1
CC(C)COC(=O)Sc1nc2ccccc2[nH]1
CCC[C@@H](NC(C)=O)C(=O)NCc1nc2ccc(OC)cc2[nH]1
N#CCCn1c(CC(N)=O)nc2ccccc21
Clc1cc2[nH]cnc2c(Br)c1
OC[C@H](O)CSc1nc2ccccc2[nH]1
CC(C)(C)C(=O)Nc1nc2ccccc2[nH]1
CC(C)(N)c1nc2ccccc2[nH]1
CN(C)CCCOc1ccc2nc(N)n(CCCN(C)C)c2c1
OC[C@H](O)[C@H](O)[C@H](O)[C@H](O)c1nc2ccccc2[nH]1
CNCC(=O)NCCCc1nc2cc(F)ccc2[nH]1
Cc1nc2c(cccc2C(=O)NCCNC(=O)C(F)(F)F)[nH]1
CC(=O)c1nc2cc(Cl)c(Cl)cc2[nH]1
CN(CCCc1nc2ccccc2[nH]1)N=O
COC(=O)n1c2ccccc2nc1SCC(=O)N(C)C
COC[C@@H](C)n1c2ccc(N)cc2nc1C(F)(F)F
CC(C)CCn1c(CCNC(=O)C(C)C)nc2ccccc21
CC[C@H](O)c1nc2ccccc2[nH]1
CCn1c(CCNC(=O)CCCO)nc2ccccc21
COC(=O)c1cc2nc(C)[nH]c2cc1Cl
Cc1cc2ncn(CC(=O)OC(C)C)c2cc1C
CC(C)Cn1c2ccccc2nc1[C@H](N)C(C)C
CCSc1nc2ccccc2n1[C@@H](C)C(=O)O
Cc1nc2ccc(CC(=O)NC[C@@H](CO)C(C)C)cc2[nH]1
CCOC(=O)C(F)(F)[S@](=O)c1nc2ccccc2n1C
CC[C@@H](C)Cn1c2ccccc2nc1C(C)C
C[C@@H](N)c1nc2cc(Cl)ccc2[nH]1
Cc1ccc2[nH]cnc2c1N
CCCCCCCCNC(=O)Nc1ccc2c(c1)nc(C)n2C
CCCCCn1c(CNC(=O)CCC)nc2ccccc21
CCCNC(=O)CSc1nc2ccccc2n1CC
Cn1c2cc(Cl)ccc2nc1S(=O)(=O)O
COC(=O)c1ccc2ncn(C)c2c1
Cc1nc2ccc(CC(=O)N[C@H](C(=O)O)C(C)(C)C)cc2[nH]1
COC(=O)CCc1nc2c(cccc2Br)[nH]1
CCCNc1cc(C)cc2nc(C)[nH]c21
Cc1ccc2nc([C@H](O)[C@@H](O)C(=O)O)[nH]c2c1
Nc1c(Br)cc2nc[nH]c2c1Br
Brc1c(I)c(I)c2[nH]cnc2c1I
O=C(O)C(O)C(O)c1nc2ccccc2[nH]1
Brc1cccc2[nH]cnc21
CCCCc1nc2ccccc2n1CC(=O)OCC
CC(O)(CS(C)(=O)=O)c1nc2cc(Cl)c(Cl)cc2[nH]1
NNc1cccc2[nH]cnc21
CCOCCn1c(CCCO)nc2ccccc21
Fc1cc(C(F)(F)F)cc2[nH]c(C(F)(F)F)nc21
CCN(CC)C(=O)CSc1nc2ccccc2n1CC(=O)NC(C)(C)C
CC(C)CCn1c2ccccc2nc1C(C)C
CCn1c2cc(C)c(C)cc2nc1CCC(=O)O
Cc1nc2cc(C(N)=O)ccc2[nH]1
COC(=O)N[C@@H](C)C(=O)N(C)CCc1nc2ccc(Cl)cc2[nH]1
CCN(CC)C(=O)Cn1c(Cl)nc2ccccc21
CCCCn1cnc2cc(C#N)ccc21
COCCCn1c(CCC(=O)O)nc2cc(Cl)ccc21
CC(=O)SCC(=O)[C@H](C#N)c1nc2ccccc2[nH]1
CCn1c2ccccc2nc1NC[C@@H](C)O
COc1ccc2nc(CCNC(=O)[C@H](O)CCSC)[nH]c2c1
CCN(CC)CCC[C@H](C)Nc1nc2ccccc2n1C
CCCCCn1c(COC)nc2ccccc21
CCNC(=O)CCN(C)Cc1nc2cc(C)ccc2[nH]1
COCC[C@@H](C)NCCCc1nc2ccc(C)c(C)c2[nH]1
FC(F)(F)c1nc2cc(Cl)ccc2[nH]1
O=C(O)CCc1nc2c(cccc2F)[nH]1
CCCCn1c2ccccc2nc1NC(C)=O
CCCCn1c2ccc(S(N)(=O)=O)cc2nc1S[C@@H](C)C(=O)OC
CC(C)N(C(=O)Cn1c2ccccc2nc1S(C)(=O)=O)C(C)C
FC(F)(F)Oc1ccc(Br)c2nc(C(F)(F)F)[nH]c21
CN(CCc1nc2cc(Cl)ccc2[nH]1)CCC(F)(F)F
Cc1nc2ccccc2n1C/C(N)=N/O
C[C@H](C(=O)NCCCc1nc2ccc(Cl)cc2[nH]1)N(C)C
O=[N+]([O-])c1cc2nc(NCCO)[nH]c2cc1[N+](=O)[O-]
CCC(=O)Nc1cc2nc(O)[nH]c2cc1N(C)C
FC(F)Sc1nc2cc(I)ccc2[nH]1
Cc1cc2nc(NC(=N)N)[nH]c2cc1C
CC(C)c1nc2ccccc2n1C[C@H](C)C(=O)O
COCCn1c(N)nc2cc(Br)ccc21
CC(C)CCOC(=O)CSc1nc2ccccc2[nH]1
C=CCNC(=O)NC(=O)CSc1nc2cc(S(N)(=O)=O)ccc2n1CC
COCCNC(=O)c1ccc2nc(Cl)n(C)c2c1
C[C@@H](O)c1nc2cccc(Cl)c2n1C
CCCCCCCCSc1nc2ccccc2n1CC(=O)CO
Cc1nc2ccccc2n1CCCN(CCO)C(C)C
C[C@@H](N)c1nc2cc(Br)ccc2[nH]1
CNCCc1nc2cc(F)ccc2[nH]1.Cl.Cl
Cn1cnc2cc(C(F)(F)F)cc(Br)c21
FC(F)(F)c1cc2nc[nH]c2c(Cl)c1
C=CCn1c2ccccc2nc1[C@@H](O)CCC
Cc1nc2cc(C(=O)NC(C)(C)C)ccc2n1C
CCOC(=O)CSc1nc2ccccc2n1C(=O)OC
COCCn1c(N)nc2cccc(C)c21
N#CCCC(C#N)(CCC#N)c1nc2ccccc2[nH]1
CCN(CC)C(=O)CSc1nc2ccccc2n1CC(=O)NC(C)C
CCn1c2ccccc2nc1SC[C@@H](C#N)CCC#N
Cc1ccc2ncn(CC(=O)O)c2c1
FC(F)(F)c1nc2c(ccc(Br)c2C(F)(F)F)[nH]1
COCCn1c(C=O)nc2ccccc21
CC(C)NC(=O)C(C(C)C)n1cnc2cc(F)c(F)cc21
C=C(C)Cn1c(CCCNC(C)=O)nc2ccccc21
NC(=N\O)/C(=N\O)c1nc2ccccc2[nH]1
O=C(O)CCC(=O)n1cnc2ccccc21
CC[C@@H](C)n1c(CN(C)C(C)=O)nc2ccccc21
CCCCCCCCCCCCCCCCn1cnc2ccccc21
COC(=O)[C@H](C)Sc1nc2ccccc2[nH]1
CN(C)C(=O)c1ccc2c(c1)nc(Cl)n2C
CC(C)(C)OC(=O)n1cnc2ccc(N)cc21
Cc1ccc2nc(N)[nH]c2c1
CCOC(=O)CSc1nc2c(I)c(I)c(I)c(I)c2[nH]1
CCN(CC)CCSc1nc2cc(OC)ccc2[nH]1
CCSc1nc2ccccc2n1CCN(C)C
Cc1ccc2nc([C@@H](O)[C@@H](O)[C@H](O)CO)[nH]c2c1
Fc1c2nc(C(F)(F)F)[nH]c2ccc1OC(F)(F)F
CCC(C)Cn1c(S(=O)(=O)O)nc2ccccc21
CC(=O)CSc1nc2cc([N+](=O)[O-])ccc2[nH]1
CCn1c2ccc(S(N)(=O)=O)cc2nc1S[C@@H](C)C(=O)OC
CC(C)(C)OC(=O)n1cnc2cc(N)ccc21
CC(C)[C@@H](NC(=O)CCN)c1nc2ccccc2[nH]1
CS(=O)(=O)CCC(=O)NCCc1nc2ccccc2[nH]1
CC(=O)Nc1ccc2c(c1)nc(CN(C)C(=O)NC(C)C)n2C
CN(Cc1nc2ccccc2n1C)S(C)(=O)=O
CC(C)CC(=O)Nc1ccc2c(c1)ncn2CC(=O)NCCN(C)C
Cn1cnc2cccc(Br)c21
CC(C)NC(=O)CSc1nc2ccccc2[nH]1
Fc1c2nc(C(F)(F)F)[nH]c2ccc1Cl
CCn1c2ccccc2nc1N(C)N=O
CC(C)[C@H](CNC(=O)CCc1nc2ccccc2[nH]1)N(C)C
Cn1c2cc(F)ccc2nc1CN
CCn1c2ccccc2nc1NC(=O)CC(C)(C)C
COCc1nc2ccccc2[nH]1
CC(C)c1nc2cc(/C=C/C(=O)NO)ccc2n1CC(C)(C)CN(C)C
CCn1c(S)nc2cc(C(=O)O)ccc21
Cc1nc2cc(C(=O)NCCC(C)C)ccc2n1C
Cc1cccc2nc(CNC(=O)CCC(F)(F)F)n(C)c21
CC(C)(C)C(=O)NCCc1nc2cc(F)ccc2[nH]1
CCC(CC)C(=O)NCCc1nc2cc(F)ccc2[nH]1
CCOC(=O)c1nc2ccc(Br)cc2[nH]1
CCCC(=O)OCC(=O)Nc1ccc2[nH]c(O)nc2c1
COC[C@@H](C)NC(=O)c1ccc2c(c1)nc(Cl)n2C
N#CCCn1c2ccccc2nc1SC(F)F
COC(=O)[C@H](O)[C@@H](O)c1nc2ccccc2[nH]1
Cn1cnc2ccc(C(=O)O)cc21
FC(F)Oc1ccc2[nH]cnc2c1
NCc1ccc2[nH]c(O)nc2c1
CCOCCn1cnc2ccccc21
CCc1nc2cc(C(=O)O)ccc2n1CC(C)C
CC[C@@H](C)OCC(=O)N[C@@H](C)c1nc2cc(Cl)ccc2[nH]1
CC(NC(=O)C(C)(C)C)c1nc2ccccc2n1C
CCS(=O)(=O)CC(=O)Nc1ccc2nc([C@@H](C)O)[nH]c2c1
